data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2021,148090192,63,400,,
2021,148089939,7,200,,
2021,148089939,20,186,,
2021,148089939,43,20,,
2021,148089939,51,0,,
2021,148089939,63,400,,
2021,148089809,28,3500,,
2021,148090059,15,2000,,
2021,148089854,63,100,,
2021,148090060,15,3000,,
2021,148089522,20,230,,
2021,148089522,60,1000,,
2021,148089522,61,1000,,
2021,148089522,63,50,,
2021,148089940,6,3500,,
2021,148089941,24,3500,2021-07-31,
2021,148089942,24,3500,,
2021,148089942,38,15,,
2021,148090193,63,60,,
2021,148090407,25,50,2021-07-14,
2021,148090408,25,50,,
2021,148089943,9,0,,
2021,148090061,3,5000,,
2021,148090062,19,32,,
2021,148089944,11,6,,
2021,148090195,10,,,
2021,148090195,11,2,,
2021,148090063,47,0,,
2021,148090196,10,,,
2021,148090196,11,2,,
2021,148089946,10,,,
2021,148089945,10,,,
2021,148090197,10,,,
2021,148090197,11,16,,
2021,148089840,63,100,,
2021,148089947,20,100,,
2021,148089702,15,11800,,
2021,148090198,15,400,,
2021,148090409,38,200,,
2021,148089825,10,,,
2021,148089841,7,400,,
2021,148090410,66,105,2021-07-31,
2021,148090411,66,105,,
2021,148089948,63,2,,
2021,148090065,19,16,,
2021,148090199,11,2,,
2021,148089949,10,,,
2021,148090412,19,52,2021-07-15,
2021,148090413,19,52,,
2021,148090201,19,45,2021-07-16,
2021,148090202,19,45,,
2021,148089950,4,200,,
2021,148090592,10,,,
2021,148090592,11,2,,
2021,148089951,11,2,,
2021,148090414,28,2300,,
2021,148089474,61,400,,
2021,148089475,61,400,,
2021,148089952,6,190,,
2021,148090203,11,4,,
2021,148090066,7,275,,
2021,148090066,20,30,,
2021,148090417,10,,,
2021,148089810,3,3500,,
2021,148089855,20,40,,
2021,148089856,61,40,,
2021,148089712,11,2,,
2021,148089953,61,60,,
2021,148090418,63,20,,
2021,148089954,11,2,,
2021,148089954,63,2,,
2021,148090419,3,2000,,
2021,148090420,11,2,,
2021,148090204,63,104,,
2021,148089955,20,2000,,
2021,148090421,8,19,,
2021,148090205,43,31,,
2021,148089713,10,,,
2021,148089713,11,2,,
2021,148089956,6,254,2021-07-18,
2021,148089957,6,254,,
2021,148090067,4,150,2021-07-17,
2021,148090068,4,150,,
2021,148090070,63,100,,
2021,148090069,38,250,,
2021,148090072,10,,,
2021,148090072,11,2,,
2021,148090071,20,850,,
2021,148090073,3,15000,,
2021,148089465,8,10,,
2021,148089959,63,1,,
2021,148089958,47,0,,
2021,148090206,38,300,,
2021,148090074,20,400,,
2021,148090422,8,28,,
2021,148089858,3,200,,
2021,148090423,11,2,,
2021,148089842,7,230,,
2021,148090207,26,100,,
2021,148090433,10,,,
2021,148090424,42,1500,,
2021,148090208,38,2000,,
2021,148090425,10,,,
2021,148090425,11,4,,
2021,148090075,31,300,,
2021,148090076,19,45,,
2021,148089476,3,450,,
2021,148090426,10,,,
2021,148090426,11,2,,
2021,148090210,10,,,
2021,148090210,11,2,,
2021,148090427,63,5,,
2021,148089960,11,2,,
2021,149113661,61,1300,2021-07-20,
2021,149113662,61,1300,,
2021,148090078,63,30,,
2021,148090079,60,300,,
2021,148090081,60,120,,
2021,148090211,63,100,,
2021,148090429,11,2,,
2021,148090083,15,200,,
2021,148090083,36,450,,
2021,148090083,63,3615,,
2021,148089963,62,140,,
2021,148089859,63,63,,
2021,148090430,8,100,,
2021,148090430,19,100,,
2021,148090430,20,200,,
2021,148090212,10,,,
2021,148090212,11,2,,
2021,148090431,38,20,,
2021,148090084,54,115,,
2021,148090085,10,,,
2021,148090085,63,2,,
2021,148090432,10,,,
2021,148090086,10,,,
2021,148090086,11,2,,
2021,148090434,11,2,,
2021,148089663,4,300,,
2021,148089843,50,64,,
2021,148090087,10,,,
2021,148090435,38,1,2021-07-31,
2021,148090436,38,1,,
2021,148090438,42,2255,,
2021,148090095,11,2,,
2021,148090439,20,380,,
2021,148090088,50,38,,
2021,148090089,10,,,
2021,148090089,11,2,,
2021,148090440,8,26,,
2021,148089844,20,250,,
2021,148089964,63,370,,
2021,148090215,63,1,,
2021,148089845,50,37,,
2021,148090441,10,,,
2021,148090441,11,2,,
2021,149113710,6,6000,,
2021,149113710,38,1000,,
2021,148090443,60,70,,
2021,148090216,10,,,
2021,148089966,6,20,2021-07-22,
2021,148089967,6,20,,
2021,148090445,63,215,,
2021,148090090,3,500,,
2021,148089968,20,50,,
2021,148090219,50,19,,
2021,148090217,3,15000,2021-07-22,
2021,148090218,3,15000,,
2021,149113678,20,140,,
2021,148090092,63,1500,,
2021,148090093,9,0,,
2021,148089969,8,10,,
2021,148090094,51,0,,
2021,148089860,61,398,,
2021,148089703,10,,,
2021,148089703,11,2,,
2021,148090446,3,1000,2021-07-22,
2021,148090447,10,,,
2021,148090447,11,2,,
2021,148090448,3,1000,,
2021,148090220,2,5,,
2021,148090221,16,1800,,
2021,148089970,19,123,2021-07-23,
2021,148089971,19,123,,
2021,148090097,10,,,
2021,148090097,11,2,,
2021,148089972,19,115,2021-07-23,
2021,148089973,19,115,,
2021,148090098,35,400,,
2021,148090449,11,2,,
2021,148090450,3,35000,2021-07-24,
2021,148090451,3,35000,,
2021,148090222,64,680,,
2021,148090223,4,1100,,
2021,148090099,4,300,,
2021,148089974,10,,,
2021,148089974,11,4,,
2021,148089728,31,1000,,
2021,148090100,3,20000,,
2021,148090224,11,6,,
2021,148090224,63,2,,
2021,148090225,8,16,,
2021,148089975,61,1800,,
2021,148090101,3,25000,,
2021,148090101,25,5,,
2021,148090101,47,0,,
2021,148090226,8,71,,
2021,148090227,8,40,,
2021,148090102,38,150,,
2021,149113718,11,2,,
2021,148090452,33,500,,
2021,148090453,8,102,,
2021,148089553,20,318,,
2021,148090228,63,1400,,
2021,148090103,20,100,,
2021,147596599,6,5500,,
2021,147596599,16,3000,,
2021,147596599,19,200,,
2021,147596599,23,200,,
2021,148089976,63,315,,
2021,148089977,11,6,,
2021,148090456,10,,,
2021,148089978,10,,,
2021,148089978,11,2,,
2021,148090457,3,1100,,
2021,148090457,6,1000,,
2021,148090457,16,400,,
2021,148090105,10,,,
2021,148089826,8,8,,
2021,148090230,38,2,,
2021,148089979,17,18,2021-07-26,
2021,148089980,10,,,
2021,148089980,11,2,,
2021,148089981,17,18,,
2021,148090458,11,2,,
2021,148090106,3,50000,2021-07-27,
2021,148090107,3,50000,,
2021,148090107,9,0,,
2021,148090107,25,20,,
2021,148090107,52,0,,
2021,148090107,66,40,,
2021,148089982,9,0,,
2021,148089982,25,10,,
2021,148090108,35,15000,,
2021,148089983,50,47,,
2021,148090232,3,17000,,
2021,148089477,10,,,
2021,148089477,11,2,,
2021,149113686,9,0,,
2021,149113686,20,40,,
2021,148089984,38,1,,
2021,148089461,38,450,,
2021,148090110,51,0,,
2021,148090233,63,39,,
2021,148090460,10,,,
2021,148089470,6,100,,
2021,148089811,8,50,,
2021,148090111,2,71,,
2021,148089492,9,0,,
2021,148089492,20,500,,
2021,148089985,3,1000,2021-07-27,
2021,148089986,3,1000,,
2021,148090234,10,,,
2021,148090112,19,76,,
2021,148090113,7,40,,
2021,148090113,13,400,,
2021,148090235,11,2,,
2021,149113721,33,300,,
2021,148090115,10,,,
2021,148090115,11,2,,
2021,148090462,38,200,,
2021,148089812,64,800,,
2021,148089468,19,24,,
2021,148090236,11,2,,
2021,148090463,61,300,,
2021,148089987,36,300,,
2021,148090116,10,,,
2021,148090116,11,2,,
2021,148089988,10,,,
2021,148089988,11,13,,
2021,148089988,51,0,,
2021,148089988,61,250,,
2021,148090117,10,,,
2021,148090117,11,2,,
2021,148090237,52,0,,
2021,148089989,4,530,,
2021,148090238,63,300,,
2021,148090239,20,50,,
2021,148090240,2,69,,
2021,148089990,6,5000,,
2021,148089990,7,3000,,
2021,148089990,63,500,,
2021,148090465,19,35,,
2021,148089505,3,20000,,
2021,148090466,20,536,,
2021,148089991,21,2,,
2021,148089992,20,600,,
2021,148089828,63,500,,
2021,148090241,6,65,,
2021,148090467,10,,,
2021,148090118,10,,,
2021,148090118,11,2,,
2021,148089813,63,19,,
2021,148089829,2,32,,
2021,148090242,63,29,,
2021,148089471,8,20,,
2021,148090579,50,30,,
2021,148089685,20,100,,
2021,148089993,10,,,
2021,148090580,3,10000,2021-07-31,
2021,148090581,3,10000,,
2021,148090582,11,1,,
2021,148090243,61,500,,
2021,148090244,3,11362,2021-07-31,
2021,148090119,13,150,2021-07-31,
2021,148090119,25,20,2021-07-31,
2021,148090119,36,50,2021-07-31,
2021,148090119,56,350,2021-07-31,
2021,148090119,61,250,2021-07-31,
2021,148090119,66,239,2021-07-31,
2021,148090120,13,150,,
2021,148090120,20,50,,
2021,148090120,25,20,,
2021,148090120,36,50,,
2021,148090120,56,350,,
2021,148090120,61,250,,
2021,148090120,62,50,,
2021,148090120,63,20,,
2021,148090120,66,539,,
2021,148089994,7,1100,,
2021,148089995,38,100,,
2021,148090245,19,6,2021-07-31,
2021,148090246,19,6,,
2021,148090585,10,,,
2021,148090585,41,2,,
2021,148089996,10,,,
2021,148089996,11,2,,
2021,148089830,20,150,,
2021,148090583,10,,,
2021,148089664,61,150,,
2021,148091183,10,,,
2021,148133601,10,200,,
2021,148091011,38,100,,
2021,148091012,63,1,2021-08-01,
2021,148091013,63,1,,
2021,148091184,10,,,
2021,148091184,11,4,,
2021,148090692,10,,,
2021,148091014,11,6,,
2021,148090359,7,800,,
2021,148090693,20,1000,,
2021,148090693,61,250,,
2021,148090593,10,,,
2021,148090593,11,2,,
2021,148091187,11,3,,
2021,148091185,24,1000,,
2021,148091223,11,2,,
2021,148090694,35,500,,
2021,148090360,42,200,,
2021,148091188,3,750,,
2021,148091188,15,75,,
2021,148090695,10,,,
2021,148090695,11,2,,
2021,148091019,10,,,
2021,148091019,11,2,,
2021,148091190,10,,,
2021,148089496,10,,,
2021,148089496,11,2,,
2021,148090121,63,200,,
2021,148090121,66,650,,
2021,148089714,38,500,,
2021,148091015,36,1000,,
2021,148091015,63,1200,,
2021,148090594,63,276,,
2021,148091191,3,54324,,
2021,147597318,20,15094,,
2021,148091017,36,250,,
2021,149113724,49,8600,,
2021,148090595,38,1000,,
2021,149113759,9,0,,
2021,148090696,10,,,
2021,148090697,19,19,,
2021,148089506,20,360,,
2021,148090587,36,1500,,
2021,148090596,10,,,
2021,148090596,11,2,,
2021,148091193,10,,,
2021,149114516,10,,,
2021,149114516,11,2,,
2021,148090698,10,,,
2021,148090698,11,9,,
2021,148089861,6,100,,
2021,148089861,25,100,,
2021,148089861,63,850,,
2021,148089555,20,340,,
2021,148090699,38,200,,
2021,148090597,11,2,,
2021,148090588,9,0,,
2021,148090588,20,50,,
2021,148090588,25,20,,
2021,148091020,11,2,,
2021,148090701,10,,,
2021,148090701,11,2,,
2021,148090599,16,75,,
2021,148090599,44,2,,
2021,148090599,63,70,,
2021,148091195,41,30,,
2021,148090702,10,,,
2021,148091021,11,2,,
2021,149113738,20,280,,
2021,148089479,9,0,,
2021,148089479,20,454,,
2021,148090705,63,1,,
2021,148091022,4,400,,
2021,148089847,3,30000,,
2021,148091023,63,1,,
2021,148090600,19,254,2021-08-04,
2021,148090601,19,254,,
2021,148090706,50,42,,
2021,148091196,20,60,,
2021,148091196,25,20,,
2021,148091196,51,0,,
2021,148091198,25,250,,
2021,148089848,50,43,,
2021,148090707,10,,,
2021,148090707,11,2,,
2021,148091024,10,,,
2021,148091024,11,2,,
2021,148090708,63,1,,
2021,148091200,11,1,,
2021,148091199,15,2500,,
2021,148090602,61,100,,
2021,148089508,10,,,
2021,148091201,31,200,,
2021,148089730,15,600,,
2021,148091025,11,4,,
2021,148090603,25,20,,
2021,148091026,3,37000,,
2021,148090604,11,2,,
2021,148089863,63,44,,
2021,149113764,13,450,,
2021,149113764,20,300,,
2021,148091028,63,215,,
2021,148090605,10,,,
2021,148091029,9,0,,
2021,148091029,20,300,,
2021,148091029,21,1,,
2021,148091029,51,0,,
2021,148091029,61,1200,,
2021,148091203,11,4,,
2021,148091030,10,,,
2021,148091030,11,4,,
2021,148090606,11,4,,
2021,149113741,9,0,,
2021,149113741,20,765,,
2021,149113741,25,100,,
2021,149113741,51,0,,
2021,148090607,3,35000,2021-08-06,
2021,148090608,3,35000,,
2021,148089997,4,500,,
2021,148091032,10,,,
2021,148091032,11,2,,
2021,148090710,63,550,,
2021,149113729,10,,,
2021,149113729,11,2,,
2021,148091204,10,,,
2021,148090712,63,1501,,
2021,148090610,4,780,,
2021,148091205,4,1800,,
2021,148090611,63,2000,,
2021,149113732,52,0,,
2021,148089814,39,11000,,
2021,148089814,64,1000,,
2021,148091033,19,19,,
2021,148091207,52,0,,
2021,148091034,63,194,,
2021,148089732,11,6,,
2021,148090713,19,347,2021-08-07,
2021,148090714,19,347,,
2021,148091035,19,53,,
2021,148089831,3,200,,
2021,148090613,15,399,,
2021,148091209,10,,,
2021,148091036,13,500,,
2021,148091037,8,61,,
2021,148090614,4,800,,
2021,149113744,20,213,,
2021,148091038,32,250,,
2021,148091211,10,,,
2021,148090615,38,5,,
2021,148090615,47,0,,
2021,148090716,61,120,,
2021,148090717,9,0,,
2021,148090717,25,20,,
2021,148090717,51,0,,
2021,148090717,59,400,,
2021,148091212,29,500,,
2021,148090718,10,,,
2021,148090718,11,4,,
2021,148089576,63,1,2021-08-31,
2021,148089577,63,1,,
2021,148091039,38,500,,
2021,148091040,3,2500,2021-08-09,
2021,148091041,3,2500,,
2021,148090721,54,500,,
2021,148089849,63,20,2021-08-09,
2021,148089850,9,0,,
2021,148089850,51,0,,
2021,148089850,63,20,,
2021,148090616,36,370,,
2021,148091042,30,1000,,
2021,148090722,13,800,,
2021,148090722,20,10,,
2021,148090722,47,0,,
2021,148090722,61,400,,
2021,148091214,7,220,,
2021,148091217,9,0,,
2021,148091217,20,505,,
2021,148091217,25,10,,
2021,148091217,52,0,,
2021,148091216,20,2006,,
2021,148090617,63,180,,
2021,149111857,6,900,,
2021,149111858,6,900,,
2021,149111858,10,2,,
2021,148090618,9,0,,
2021,148090618,51,0,,
2021,148090723,16,100,,
2021,148091043,19,200,,
2021,148089507,8,20,,
2021,148091218,38,150,,
2021,148090619,3,630,,
2021,148089704,61,400,2021-08-09,
2021,148089705,61,400,,
2021,148089731,20,10,,
2021,148089731,61,400,,
2021,148091044,11,2,,
2021,148090724,10,,,
2021,148090724,11,2,,
2021,148091220,15,8575,,
2021,148091222,63,130,,
2021,144558390,20,76,,
2021,148090620,3,10000,,
2021,148090620,38,250,,
2021,148090621,20,1500,,
2021,148089666,63,44,,
2021,148090726,61,400,,
2021,148089832,8,9,2021-08-10,
2021,148089833,8,9,,
2021,148091045,4,700,,
2021,148091224,29,525,,
2021,148090622,35,100,,
2021,148091046,38,250,,
2021,148089865,6,85,,
2021,148091047,20,100,,
2021,148091225,9,0,,
2021,148091225,20,76,,
2021,148089693,36,37,,
2021,148090727,10,,,
2021,148090727,11,2,,
2021,148091227,21,1,,
2021,148091227,61,1,,
2021,148091228,11,2,,
2021,148091049,38,10,,
2021,148089557,9,0,,
2021,148089557,20,532,,
2021,148089557,25,20,,
2021,148089557,51,0,,
2021,148090728,16,2000,,
2021,148090728,26,600,,
2021,148090728,63,100,,
2021,148091051,63,100,,
2021,148091052,19,55,2021-08-11,
2021,148091052,20,155,2021-08-11,
2021,148091053,10,,,
2021,148091053,11,14,,
2021,148091054,19,55,,
2021,148091054,20,155,,
2021,148089523,3,20937,,
2021,148091229,6,59,,
2021,148091230,19,236,,
2021,148091231,10,,,
2021,148091231,11,2,,
2021,148091056,38,300,,
2021,148091232,35,100,,
2021,148089851,9,0,,
2021,148091057,63,66,,
2021,148090624,6,100,,
2021,148090624,7,500,,
2021,148090624,16,100,,
2021,148090624,23,20,,
2021,148090624,25,10,,
2021,148090624,27,150,,
2021,148089668,50,15,,
2021,148089667,8,40,,
2021,148091237,19,36,2021-08-31,
2021,148091238,19,36,,
2021,148090730,9,0,,
2021,148090730,20,3,,
2021,148090730,25,20,,
2021,148090730,51,0,,
2021,148089499,8,190,2021-08-12,
2021,148089500,8,190,,
2021,148091058,11,26,,
2021,148091059,63,28,,
2021,148091239,3,800,,
2021,148091240,38,500,,
2021,148090731,4,400,,
2021,148091241,10,,,
2021,148091241,11,6,,
2021,148089503,11,2,,
2021,148091242,63,4,,
2021,148091060,6,305,,
2021,148089834,20,50,,
2021,148089669,19,72,2021-08-13,
2021,148089670,19,72,,
2021,148090625,10,,,
2021,148091243,4,100,,
2021,148090732,4,500,,
2021,148090732,25,35,,
2021,148089734,9,0,,
2021,148089734,51,0,,
2021,148089734,63,20,,
2021,148090733,61,50,,
2021,148090734,10,,,
2021,148090626,3,300,,
2021,148090735,19,63,,
2021,148089695,51,0,,
2021,148091244,6,182,,
2021,148091061,26,468,,
2021,148090627,19,312,,
2021,148090737,11,9,,
2021,148091245,37,7900,2021-08-15,
2021,148091246,37,7900,,
2021,148091247,10,,,
2021,148091247,11,2,,
2021,148091062,61,200,,
2021,148090738,63,350,,
2021,148090739,4,400,,
2021,148090739,36,200,,
2021,148089526,2,500,,
2021,148089526,38,500,,
2021,148090628,8,40,,
2021,148090629,25,40,,
2021,148090740,50,35,,
2021,148090630,28,1750,,
2021,148090741,63,1,,
2021,148090742,8,20,,
2021,148090631,10,,,
2021,148090631,11,6,,
2021,148090743,11,2,,
2021,148091248,10,,,
2021,148091248,11,2,,
2021,148090632,20,1,,
2021,148090633,4,950,,
2021,148091249,63,500,,
2021,148091064,63,61,,
2021,148091063,7,454,,
2021,148091250,38,60,,
2021,148089688,8,2,,
2021,148089688,63,98,,
2021,148091065,35,250,,
2021,148089519,9,0,,
2021,149117002,20,100,,
2021,148089866,20,400,,
2021,148090744,19,23,,
2021,148090745,10,,,
2021,148090745,11,2,,
2021,148091066,10,,,
2021,148089868,8,20,,
2021,148090634,10,,,
2021,148091251,10,,,
2021,148089869,20,1,,
2021,148091067,10,,,
2021,148089559,63,200,,
2021,148089706,7,480,,
2021,148089870,8,20,,
2021,148089870,17,5400,,
2021,148091252,20,2600,,
2021,149113765,6,51,,
2021,148089694,27,60,,
2021,148090123,9,0,,
2021,148091253,4,100,,
2021,148090746,19,5,,
2021,148090635,10,,,
2021,148090635,11,2,,
2021,148089725,20,720,,
2021,148089725,25,50,,
2021,148091254,3,500,,
2021,148091069,10,,,
2021,148089497,10,,,
2021,148089497,11,2,,
2021,148089480,10,,,
2021,148089480,11,1,,
2021,148089486,8,33,,
2021,148089485,30,1,,
2021,148089487,50,31,,
2021,148089528,21,950,,
2021,148089529,21,950,2021-08-18,
2021,148089529,63,1579,2021-08-19,
2021,148089530,11,2,,
2021,148089531,8,86,,
2021,148089531,21,950,,
2021,148089531,63,1579,,
2021,148089491,10,,,
2021,148089491,11,2,,
2021,148089493,36,2540,,
2021,148089495,11,1,,
2021,148089697,19,9,,
2021,148089481,4,279,2021-08-18,
2021,148089482,4,279,,
2021,148089484,34,500,,
2021,148089483,50,57,,
2021,148089488,62,6000,2021-08-18,
2021,148089489,62,6000,,
2021,148089494,11,10,,
2021,148089718,20,1000,,
2021,148091070,10,,,
2021,148090747,10,,,
2021,148090747,11,2,,
2021,148091071,36,7740,,
2021,148090637,10,,,
2021,148090636,36,1600,,
2021,148091256,3,300,,
2021,148090638,10,,,
2021,148090638,11,2,,
2021,148090748,11,1,,
2021,148091257,3,230,,
2021,148089707,11,2,,
2021,148090749,63,15000,,
2021,148090752,20,1,,
2021,148091258,19,238,,
2021,148090639,19,6,,
2021,148090753,19,60,,
2021,148089671,19,27,,
2021,148090640,10,,,
2021,148090754,10,,,
2021,148090754,11,2,,
2021,148090641,10,,,
2021,148091259,10,,,
2021,148089498,10,,,
2021,148089498,11,2,,
2021,148091072,2,200,,
2021,148091072,38,200,,
2021,148089698,6,16,,
2021,148091260,36,700,,
2021,148091073,2,89,,
2021,148090642,38,200,,
2021,148090643,38,1000,,
2021,148090644,11,4,,
2021,148090755,4,100,,
2021,148090756,3,200,,
2021,148090757,3,1500,,
2021,148091261,4,339,,
2021,148089509,8,11,,
2021,148090758,20,1700,,
2021,148090759,10,,,
2021,148090759,11,12,,
2021,148090760,10,,,
2021,148091074,10,,,
2021,149113766,58,1200,,
2021,149113766,62,220,,
2021,148090645,4,6500,2021-08-31,
2021,148090646,4,6600,,
2021,148090646,36,180,,
2021,148090646,63,10,,
2021,148091262,2,10,,
2021,148091263,38,800,,
2021,148091264,54,1000,,
2021,148091265,13,500,,
2021,148091265,38,30,,
2021,148091265,47,0,,
2021,148091265,49,48,,
2021,148091076,10,,,
2021,148091076,11,8,,
2021,148091076,63,2,,
2021,148090647,11,2,,
2021,148090761,50,42,,
2021,148090761,63,8,,
2021,148091077,3,100,,
2021,148091078,36,3500,,
2021,148091078,63,100,,
2021,148090648,15,23,,
2021,148090649,36,300,,
2021,148089673,4,400,,
2021,148091079,28,1000,,
2021,148091080,28,4900,,
2021,148090762,36,1000,,
2021,148090763,6,275,,
2021,148090650,10,,,
2021,148090651,25,10,,
2021,148091081,4,180,,
2021,148133325,11,2,,
2021,148133326,19,150,,
2021,148090764,11,1,,
2021,148090652,63,1,,
2021,148089532,19,157,2021-08-23,
2021,148089533,19,157,,
2021,148091266,20,500,,
2021,148091266,21,1000,,
2021,148090653,11,1,,
2021,148090655,10,,,
2021,148090654,30,2000,,
2021,148089672,10,,,
2021,148090656,10,,,
2021,148090656,11,2,,
2021,149111648,36,2000,2021-08-24,
2021,149111649,10,,,
2021,149111649,11,2,,
2021,149111650,36,2000,,
2021,148091267,20,50,,
2021,148089835,20,500,,
2021,148089735,20,100,,
2021,148089735,55,100,,
2021,148089510,10,,,
2021,148089510,11,2,,
2021,147597333,20,600,,
2021,148091311,16,788,,
2021,148089736,63,37,2021-08-24,
2021,148089737,63,37,,
2021,148091082,8,4,,
2021,148091082,17,2000,,
2021,148091310,11,2,,
2021,148091312,11,2,,
2021,148090766,25,5,,
2021,148089674,38,800,,
2021,148090657,63,600,,
2021,148089536,19,15,,
2021,148090768,61,1100,2021-08-25,
2021,148090769,61,1100,,
2021,148091313,38,900,,
2021,148089560,7,370,2021-08-31,
2021,148089561,7,370,,
2021,149113772,7,600,,
2021,148090659,10,,,
2021,148090659,11,2,,
2021,148091159,61,178,,
2021,148089852,30,200,,
2021,148089504,10,,,
2021,148089504,11,2,,
2021,148090660,10,,,
2021,148090660,11,2,,
2021,148090770,11,2,,
2021,148089675,3,1700,,
2021,148091160,11,2,,
2021,148089719,38,200,,
2021,149113752,10,,,
2021,148090991,63,288,,
2021,148089562,19,36,2021-08-26,
2021,148089563,19,39,,
2021,148091318,11,2,,
2021,148091317,8,24,,
2021,148089511,19,248,2021-08-31,
2021,148089512,19,248,,
2021,148089740,10,,,
2021,148091164,10,,,
2021,148091164,11,6,,
2021,148091319,36,20,,
2021,148091320,36,1090,,
2021,148090992,11,1,,
2021,148090993,36,20,,
2021,148090994,38,500,,
2021,148091167,19,48,2021-08-27,
2021,148091168,19,48,,
2021,148091321,10,,,
2021,148091321,11,4,,
2021,148091322,20,1300,,
2021,148089565,19,270,,
2021,148089515,8,177,,
2021,148089514,3,45000,,
2021,148091323,4,100,,
2021,148091326,11,6,,
