data_year,nibrs_month_id,agency_id,month_num,inc_data_year,reported_status,report_date,update_flag,orig_format,data_home,ddocname,did,month_pub_status
2021,40317802,11698,7,2021,I,,,X,,2021_07_ND0020100_VC-21-00508_INC,110876677,
2021,40305707,11698,6,2021,I,,,X,,2021_06_ND0020100_VC-21-00509_INC,109054523,
2021,40317802,11698,7,2021,I,,,X,,2021_07_ND0020100_VC-21-00511_INC,110876626,
2021,40317802,11698,7,2021,I,,,X,,2021_07_ND0020100_VC-21-00512_INC,110876635,
2021,40317802,11698,7,2021,R,,,X,,2021_07_ND0020100_VC-21-00515_INC,119344410,
2021,40317802,11698,7,2021,I,,,X,,2021_07_ND0020100_VC-21-00518_INC,109054514,
2021,40317802,11698,7,2021,I,,,X,,2021_07_ND0020100_VC-21-00519_INC,110876668,
2021,40317802,11698,7,2021,R,,,X,,2021_07_ND0020100_VC-21-00521_INC,119344404,
2021,40305707,11698,6,2021,I,,,X,,2021_06_ND0020100_VC-21-00525_INC,109054538,
2021,40317802,11698,7,2021,R,,,X,,2021_07_ND0020100_VC-21-00527_INC,126849874,
2021,40317802,11698,7,2021,R,,,X,,2021_07_ND0020100_VC-21-00532_INC,119344479,
2021,40317802,11698,7,2021,I,,,X,,2021_07_ND0020100_VC-21-00533_INC,110876641,
2021,40317802,11698,7,2021,R,,,X,,2021_07_ND0020100_VC-21-00535_INC,122349596,
2021,40317802,11698,7,2021,I,,,X,,2021_07_ND0020100_VC-21-00536_INC,110876683,
2021,40317802,11698,7,2021,R,,,X,,2021_07_ND0020100_VC-21-00537_INC,114155995,
2021,40317802,11698,7,2021,R,,,X,,2021_07_ND0020100_VC-21-00539_INC,119344434,
2021,40317802,11698,7,2021,I,,,X,,2021_07_ND0020100_VC-21-00542_INC,109054511,
2021,40317802,11698,7,2021,R,,,X,,2021_07_ND0020100_VC-21-00544_INC,119344461,
2021,40317802,11698,7,2021,R,,,X,,2021_07_ND0020100_VC-21-00546_INC,119344473,
2021,40317802,11698,7,2021,R,,,X,,2021_07_ND0020100_VC-21-00548_INC,119344389,
2021,40317802,11698,7,2021,I,,,X,,2021_07_ND0020100_VC-21-00551_INC,114156070,
2021,40317802,11698,7,2021,R,,,X,,2021_07_ND0020100_VC-21-00552_INC,122349608,
2021,40317802,11698,7,2021,I,,,X,,2021_07_ND0020100_VC-21-00555_INC,110876680,
2021,40317802,11698,7,2021,I,,,X,,2021_07_ND0020100_VC-21-00557_INC,110876671,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00559_INC,110876659,
2021,40325407,11698,8,2021,R,,,X,,2021_08_ND0020100_VC-21-00562_INC,119344467,
2021,40305707,11698,6,2021,I,,,X,,2021_06_ND0020100_VC-21-00563_INC,110876656,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00569_INC,110876554,
2021,40325407,11698,8,2021,R,,,X,,2021_08_ND0020100_VC-21-00574_INC,114156001,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00576_INC,114156067,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00579_INC,110876638,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00580_INC,110876551,
2021,40325407,11698,8,2021,R,,,X,,2021_08_ND0020100_VC-21-00584_INC,119344455,
2021,40325407,11698,8,2021,R,,,X,,2021_08_ND0020100_VC-21-00585_INC,122349584,
2021,40325407,11698,8,2021,R,,,X,,2021_08_ND0020100_VC-21-00586_INC,126849880,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00587_INC,116507597,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00592_INC,110876614,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00596_INC,110876608,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00597_INC,110876605,
2021,40325407,11698,8,2021,R,,,X,,2021_08_ND0020100_VC-21-00611_INC,122349560,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00612_INC,110876602,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00616_INC,110876589,
2021,40325407,11698,8,2021,R,,,X,,2021_08_ND0020100_VC-21-00619_INC,122349761,
2021,40305707,11698,6,2021,R,,,X,,2021_06_ND0020100_VC-21-00621_INC,119344428,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00623_INC,110876578,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00624_INC,110876560,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00625_INC,110876584,
2021,40325407,11698,8,2021,R,,,X,,2021_08_ND0020100_VC-21-00626_INC,114155989,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00627_INC,116507624,
2021,40325407,11698,8,2021,R,,,X,,2021_08_ND0020100_VC-21-00628_INC,110876599,
2021,40284928,11698,4,2021,I,,,X,,2021_04_ND0020100_VC-21-00629_INC,126849931,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00633_INC,122362533,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00635_INC,114156079,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00638_INC,116507630,
2021,40325407,11698,8,2021,R,,,X,,2021_08_ND0020100_VC-21-00640_INC,122350112,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00641_INC,114156055,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00643_INC,110876545,
2021,40325407,11698,8,2021,I,,,X,,2021_08_ND0020100_VC-21-00645_INC,122365155,
2021,40325407,11698,8,2021,R,,,X,,2021_08_ND0020100_VC-21-00647_INC,122349737,
2021,40340961,11698,9,2021,I,,,X,,2021_09_ND0020100_VC-21-00648_INC,114156058,
2021,40340961,11698,9,2021,I,,,X,,2021_09_ND0020100_VC-21-00651_INC,114156049,
2021,40340961,11698,9,2021,I,,,X,,2021_09_ND0020100_VC-21-00654_INC,114156025,
2021,40340961,11698,9,2021,R,,,X,,2021_09_ND0020100_VC-21-00657_INC,126849886,
2021,40340961,11698,9,2021,I,,,X,,2021_09_ND0020100_VC-21-00661_INC,116507645,
2021,40340961,11698,9,2021,I,,,X,,2021_09_ND0020100_VC-21-00666_INC,114156043,
2021,40340961,11698,9,2021,I,,,X,,2021_09_ND0020100_VC-21-00667_INC,114156040,
2021,40340961,11698,9,2021,I,,,X,,2021_09_ND0020100_VC-21-00668_INC,114156037,
2021,40340961,11698,9,2021,I,,,X,,2021_09_ND0020100_VC-21-00670_INC,114156034,
2021,40340961,11698,9,2021,I,,,X,,2021_09_ND0020100_VC-21-00671_INC,114156052,
2021,40340961,11698,9,2021,R,,,X,,2021_09_ND0020100_VC-21-00673_INC,122349726,
2021,40340961,11698,9,2021,R,,,X,,2021_09_ND0020100_VC-21-00676_INC,114553955,
2021,40340961,11698,9,2021,I,,,X,,2021_09_ND0020100_VC-21-00678_INC,122365263,
2021,40340961,11698,9,2021,I,,,X,,2021_09_ND0020100_VC-21-00681_INC,114156019,
2021,40340961,11698,9,2021,R,,,X,,2021_09_ND0020100_VC-21-00688_INC,122349887,
2021,40340961,11698,9,2021,R,,,X,,2021_09_ND0020100_VC-21-00689_INC,122349716,
2021,40340961,11698,9,2021,I,,,X,,2021_09_ND0020100_VC-21-00694_INC,116507618,
2021,40340961,11698,9,2021,R,,,X,,2021_09_ND0020100_VC-21-00695_INC,122349692,
2021,40340961,11698,9,2021,R,,,X,,2021_09_ND0020100_VC-21-00701_INC,116507576,
2021,40340961,11698,9,2021,R,,,X,,2021_09_ND0020100_VC-21-00709_INC,122349704,
2021,40340961,11698,9,2021,I,,,X,,2021_09_ND0020100_VC-21-00713_INC,116507627,
2021,40340961,11698,9,2021,R,,,X,,2021_09_ND0020100_VC-21-00721_INC,122349899,
2021,40350494,11698,10,2021,R,,,X,,2021_10_ND0020100_VC-21-00728_INC,122350127,
2021,20496831,11698,1,2021,I,,,X,,2021_01_ND0020100_VC-21-00730_INC,122362539,
2021,40350494,11698,10,2021,I,,,X,,2021_10_ND0020100_VC-21-00736_INC,116507639,
2021,40350494,11698,10,2021,I,,,X,,2021_10_ND0020100_VC-21-00737_INC,119344530,
2021,40350494,11698,10,2021,I,,,X,,2021_10_ND0020100_VC-21-00738_INC,116507621,
2021,40350494,11698,10,2021,R,,,X,,2021_10_ND0020100_VC-21-00743_INC,132190302,
2021,40350494,11698,10,2021,R,,,X,,2021_10_ND0020100_VC-21-00748_INC,119344485,
2021,40350494,11698,10,2021,R,,,X,,2021_10_ND0020100_VC-21-00750_INC,122349860,
2021,40350494,11698,10,2021,I,,,X,,2021_10_ND0020100_VC-21-00756_INC,116507606,
2021,40350494,11698,10,2021,I,,,X,,2021_10_ND0020100_VC-21-00758_INC,116507609,
2021,40350494,11698,10,2021,R,,,X,,2021_10_ND0020100_VC-21-00760_INC,122349848,
2021,40350494,11698,10,2021,I,,,X,,2021_10_ND0020100_VC-21-00761_INC,116507579,
2021,40350494,11698,10,2021,I,,,X,,2021_10_ND0020100_VC-21-00763_INC,116507603,
2021,40350494,11698,10,2021,I,,,X,,2021_10_ND0020100_VC-21-00765_INC,116507600,
2021,40350494,11698,10,2021,I,,,X,,2021_10_ND0020100_VC-21-00767_INC,119344560,
2021,40350494,11698,10,2021,R,,,X,,2021_10_ND0020100_VC-21-00771_INC,122349834,
2021,40350494,11698,10,2021,I,,,X,,2021_10_ND0020100_VC-21-00775_INC,116507582,
2021,40350494,11698,10,2021,I,,,X,,2021_10_ND0020100_VC-21-00782_INC,116507588,
2021,40350494,11698,10,2021,R,,,X,,2021_10_ND0020100_VC-21-00783_INC,122349821,
2021,40350494,11698,10,2021,I,,,X,,2021_10_ND0020100_VC-21-00784_INC,122365196,
2021,40350494,11698,10,2021,I,,,X,,2021_10_ND0020100_VC-21-00787_INC,122365259,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00795_INC,119344533,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00802_INC,119344578,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00805_INC,119344566,
2021,40350494,11698,10,2021,I,,,X,,2021_10_ND0020100_VC-21-00814_INC,119344554,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00815_INC,119344563,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00818_INC,119344557,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00822_INC,119344572,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00834_INC,119344515,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00835_INC,119344521,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00837_INC,119344551,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00841_INC,119344539,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00842_INC,119344548,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00843_INC,119344536,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00846_INC,122365253,
2021,40365240,11698,11,2021,R,,,X,,2021_11_ND0020100_VC-21-00847_INC,122350139,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00848_INC,119344542,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00850_INC,119344524,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00851_INC,122365248,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00854_INC,119344512,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00857_INC,122365173,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00858_INC,122365237,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00859_INC,119344508,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00861_INC,122362527,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00862_INC,119344503,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00863_INC,119344500,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00864_INC,122365230,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00867_INC,122365242,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00868_INC,122365161,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00869_INC,122365169,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00870_INC,122365143,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00871_INC,122365183,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00872_INC,122365213,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00873_INC,122365208,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00874_INC,122365202,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00876_INC,122365218,
2021,40381443,11698,12,2021,R,,,X,,2021_12_ND0020100_VC-21-00877_INC,132190323,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00880_INC,122365109,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00884_INC,122365127,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00887_INC,122365178,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00888_INC,122365121,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00889_INC,122365139,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00890_INC,122365115,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00896_INC,122365133,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00897_INC,132190420,
2021,40365240,11698,11,2021,I,,,X,,2021_11_ND0020100_VC-21-00898_INC,132190473,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00900_INC,122365148,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00901_INC,126849937,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00903_INC,126849961,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00905_INC,126849957,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00906_INC,122362518,
2021,40381443,11698,12,2021,R,,,X,,2021_12_ND0020100_VC-21-00908_INC,122362512,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00909_INC,122362506,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00910_INC,122365104,
2021,40381443,11698,12,2021,R,,,X,,2021_12_ND0020100_VC-21-00915_INC,126982782,
2021,40381443,11698,12,2021,R,,,X,,2021_12_ND0020100_VC-21-00921_INC,126849892,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00922_INC,122362494,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00923_INC,122362500,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00926_INC,122362482,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00928_INC,122362476,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00934_INC,126849967,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-21-00935_INC,126849970,
2021,40381443,11698,12,2021,I,,,X,,2021_12_ND0020100_VC-22-00043_INC,132190411,
2021,20498947,11699,1,2021,I,,,X,,2021_01_ND0030000_BCSO-21-001_INC,98030400,
2021,20498947,11699,1,2021,R,,,X,,2021_01_ND0030000_BCSO-21-003_INC,103709750,
2021,20498947,11699,1,2021,R,,,X,,2021_01_ND0030000_BCSO-21-005_INC,103709762,
2021,20498947,11699,1,2021,I,,,X,,2021_01_ND0030000_BCSO-21-008_INC,97182207,
2021,20498948,11699,2,2021,R,,,X,,2021_02_ND0030000_BCSO-21-013_INC,103709756,
2021,20498948,11699,2,2021,R,,,X,,2021_02_ND0030000_BCSO-21-016_INC,103709744,
2021,20498948,11699,2,2021,I,,,X,,2021_02_ND0030000_BCSO-21-018_INC,97182201,
2021,20498949,11699,3,2021,I,,,X,,2021_03_ND0030000_BCSO-21-024_INC,99985599,
2021,40296098,11699,4,2021,I,,,X,,2021_04_ND0030000_BCSO-21-030_INC,103709792,
2021,40296098,11699,4,2021,I,,,X,,2021_04_ND0030000_BCSO-21-031_INC,103709789,
2021,40296098,11699,4,2021,I,,,X,,2021_04_ND0030000_BCSO-21-037_INC,108868149,
2021,40293300,11699,5,2021,I,,,X,,2021_05_ND0030000_BCSO-21-047_INC,108868152,
2021,40293300,11699,5,2021,I,,,X,,2021_05_ND0030000_BCSO-21-050_INC,108868155,
2021,40305101,11699,6,2021,I,,,X,,2021_06_ND0030000_BCSO-21-060_INC,106219728,
2021,40317234,11699,7,2021,I,,,X,,2021_07_ND0030000_BCSO-21-072_INC,132117911,
2021,40317234,11699,7,2021,I,,,X,,2021_07_ND0030000_BCSO-21-076_INC,108868146,
2021,40317234,11699,7,2021,I,,,X,,2021_07_ND0030000_BCSO-21-079_INC,132117908,
2021,40365712,11699,9,2021,I,,,X,,2021_09_ND0030000_BCSO-21-093_INC,132117920,
2021,40355799,11699,10,2021,I,,,X,,2021_10_ND0030000_BCSO-21-115_INC,119412830,
2021,40355799,11699,10,2021,I,,,X,,2021_10_ND0030000_BCSO-21-128_INC,117187265,
2021,40365676,11699,11,2021,R,,,X,,2021_11_ND0030000_BCSO-21-134_INC,132137980,
2021,40365676,11699,11,2021,I,,,X,,2021_11_ND0030000_BCSO-21-141_INC,119412827,
2021,40365676,11699,11,2021,R,,,X,,2021_11_ND0030000_BCSO-21-142_INC,132137977,
2021,40365676,11699,11,2021,I,,,X,,2021_11_ND0030000_BCSO-21-144_INC,124927002,
2021,40365676,11699,11,2021,I,,,X,,2021_11_ND0030000_BCSO-21-147_INC,132117899,
2021,40394727,11699,12,2021,R,,,X,,2021_12_ND0030000_BCSO-21-161_INC,126987107,
2021,40394727,11699,12,2021,R,,,X,,2021_12_ND0030000_BCSO-21-165_INC,132137974,
2021,40277387,11700,1,2021,I,,,X,,2021_01_ND0040000_BC-21-0003_INC,99943672,
2021,40287518,11700,2,2021,I,,,X,,2021_02_ND0040000_BC-21-0005_INC,102017630,
2021,40287517,11700,3,2021,I,,,X,,2021_03_ND0040000_BC-21-0006_INC,102017627,
2021,40327986,11700,8,2021,I,,,X,,2021_08_ND0040000_BC-21-0007_INC,111433933,
2021,20504735,11702,1,2021,I,,,X,,2021_01_ND0050000_BT210002_INC,93643002,
2021,20504735,11702,1,2021,I,,,X,,2021_01_ND0050000_BT210003_INC,93643005,
2021,20504735,11702,1,2021,I,,,X,,2021_01_ND0050000_BT210005_INC,93640530,
2021,20504735,11702,1,2021,R,,,X,,2021_01_ND0050000_BT210007_INC,108654237,
2021,20504735,11702,1,2021,I,,,X,,2021_01_ND0050000_BT210010_INC,93643008,
2021,20504735,11702,1,2021,I,,,X,,2021_01_ND0050000_BT210011_INC,93643011,
2021,20504735,11702,1,2021,I,,,X,,2021_01_ND0050000_BT210012_INC,93640536,
2021,20504735,11702,1,2021,R,,,X,,2021_01_ND0050000_BT210014_INC,108654246,
2021,20504735,11702,1,2021,R,,,X,,2021_01_ND0050000_BT210015_INC,121558432,
2021,20504735,11702,1,2021,I,,,X,,2021_01_ND0050000_BT210017_INC,96574299,
2021,20504735,11702,1,2021,I,,,X,,2021_01_ND0050000_BT210022_INC,93643017,
2021,20504736,11702,2,2021,R,,,X,,2021_02_ND0050000_BT210023_INC,99256389,
2021,20504736,11702,2,2021,I,,,X,,2021_02_ND0050000_BT210029_INC,96574380,
2021,20504736,11702,2,2021,I,,,X,,2021_02_ND0050000_BT210036_INC,96577905,
2021,20504736,11702,2,2021,R,,,X,,2021_02_ND0050000_BT210037_INC,99256395,
2021,20504736,11702,2,2021,I,,,X,,2021_02_ND0050000_BT210040_INC,96574386,
2021,20504736,11702,2,2021,I,,,X,,2021_02_ND0050000_BT210041_INC,99256410,
2021,40273121,11702,3,2021,I,,,X,,2021_03_ND0050000_BT210045_INC,100986301,
2021,40273121,11702,3,2021,R,,,X,,2021_03_ND0050000_BT210046_INC,125512931,
2021,40273121,11702,3,2021,I,,,X,,2021_03_ND0050000_BT210047_INC,99256416,
2021,40273121,11702,3,2021,R,,,X,,2021_03_ND0050000_BT210049_INC,126987969,
2021,40273121,11702,3,2021,I,,,X,,2021_03_ND0050000_BT210053_INC,99256422,
2021,40273121,11702,3,2021,I,,,X,,2021_03_ND0050000_BT210055_INC,99256425,
2021,40273121,11702,3,2021,I,,,X,,2021_03_ND0050000_BT210056_INC,99256428,
2021,40273121,11702,3,2021,I,,,X,,2021_03_ND0050000_BT210057_INC,99256431,
2021,40273121,11702,3,2021,I,,,X,,2021_03_ND0050000_BT210058_INC,99256434,
2021,40282193,11702,4,2021,I,,,X,,2021_04_ND0050000_BT210071_INC,100986316,
2021,40282193,11702,4,2021,I,,,X,,2021_04_ND0050000_BT210073_INC,100986319,
2021,40282193,11702,4,2021,I,,,X,,2021_04_ND0050000_BT210075_INC,100986322,
2021,40282193,11702,4,2021,R,,,X,,2021_04_ND0050000_BT210076_INC,106200860,
2021,40282193,11702,4,2021,R,,,X,,2021_04_ND0050000_BT210078_INC,125512940,
2021,40282193,11702,4,2021,R,,,X,,2021_04_ND0050000_BT210082_INC,125512952,
2021,40282193,11702,4,2021,I,,,X,,2021_04_ND0050000_BT210083_INC,100986334,
2021,40282193,11702,4,2021,I,,,X,,2021_04_ND0050000_BT210090_INC,100986337,
2021,40282193,11702,4,2021,I,,,X,,2021_04_ND0050000_BT210091_INC,103513447,
2021,40282193,11702,4,2021,R,,,X,,2021_04_ND0050000_BT210092_INC,125512961,
2021,40282193,11702,4,2021,I,,,X,,2021_04_ND0050000_BT210093_INC,100986340,
2021,40282193,11702,4,2021,R,,,X,,2021_04_ND0050000_BT210094_INC,106200866,
2021,40282193,11702,4,2021,I,,,X,,2021_04_ND0050000_BT210096_INC,100986343,
2021,40282193,11702,4,2021,I,,,X,,2021_04_ND0050000_BT210101_INC,100986346,
2021,40295068,11702,5,2021,R,,,X,,2021_05_ND0050000_BT210104_INC,106200872,
2021,40295068,11702,5,2021,I,,,X,,2021_05_ND0050000_BT210108_INC,103513456,
2021,40295068,11702,5,2021,I,,,X,,2021_05_ND0050000_BT210109_INC,103513459,
2021,40282193,11702,4,2021,I,,,X,,2021_04_ND0050000_BT210110_INC,103513450,
2021,40295068,11702,5,2021,I,,,X,,2021_05_ND0050000_BT210111_INC,103513462,
2021,40295068,11702,5,2021,I,,,X,,2021_05_ND0050000_BT210112_INC,103513465,
2021,40295068,11702,5,2021,R,,,X,,2021_05_ND0050000_BT210114_INC,106200878,
2021,40295068,11702,5,2021,I,,,X,,2021_05_ND0050000_BT210118_INC,103513471,
2021,40304953,11702,6,2021,I,,,X,,2021_06_ND0050000_BT210122_INC,106200881,
2021,40304953,11702,6,2021,I,,,X,,2021_06_ND0050000_BT210125_INC,106200884,
2021,40304953,11702,6,2021,I,,,X,,2021_06_ND0050000_BT210126_INC,106200887,
2021,40304953,11702,6,2021,I,,,X,,2021_06_ND0050000_BT210128_INC,106200890,
2021,40304953,11702,6,2021,I,,,X,,2021_06_ND0050000_BT210131_INC,106200896,
2021,40304953,11702,6,2021,I,,,X,,2021_06_ND0050000_BT210132_INC,106200899,
2021,40304953,11702,6,2021,I,,,X,,2021_06_ND0050000_BT210135_INC,106200902,
2021,40304953,11702,6,2021,I,,,X,,2021_06_ND0050000_BT210137_INC,106200893,
2021,40304953,11702,6,2021,I,,,X,,2021_06_ND0050000_BT210138_INC,106200905,
2021,40304953,11702,6,2021,I,,,X,,2021_06_ND0050000_BT210140_INC,108654255,
2021,40304953,11702,6,2021,I,,,X,,2021_06_ND0050000_BT210145_INC,106200908,
2021,40304953,11702,6,2021,I,,,X,,2021_06_ND0050000_BT210147_INC,106200911,
2021,40304953,11702,6,2021,I,,,X,,2021_06_ND0050000_BT210149_INC,106200914,
2021,40304953,11702,6,2021,I,,,X,,2021_06_ND0050000_BT210150_INC,106200917,
2021,40315842,11702,7,2021,I,,,X,,2021_07_ND0050000_BT210158_INC,108654261,
2021,40315842,11702,7,2021,I,,,X,,2021_07_ND0050000_BT210161_INC,108654267,
2021,40315842,11702,7,2021,I,,,X,,2021_07_ND0050000_BT210162_INC,108654270,
2021,40315842,11702,7,2021,I,,,X,,2021_07_ND0050000_BT210170_INC,110747519,
2021,40325039,11702,8,2021,I,,,X,,2021_08_ND0050000_BT210176_INC,110747525,
2021,40325039,11702,8,2021,I,,,X,,2021_08_ND0050000_BT210177_INC,110747522,
2021,40325039,11702,8,2021,I,,,X,,2021_08_ND0050000_BT210180_INC,110747528,
2021,40325039,11702,8,2021,R,,,X,,2021_08_ND0050000_BT210182_INC,116929599,
2021,40325039,11702,8,2021,I,,,X,,2021_08_ND0050000_BT210185_INC,113047883,
2021,40325039,11702,8,2021,R,,,X,,2021_08_ND0050000_BT210186_INC,113058128,
2021,40325039,11702,8,2021,I,,,X,,2021_08_ND0050000_BT210187_INC,113047886,
2021,40334339,11702,9,2021,I,,,X,,2021_09_ND0050000_BT210189_INC,113047889,
2021,40334339,11702,9,2021,I,,,X,,2021_09_ND0050000_BT210190_INC,113047892,
2021,40334339,11702,9,2021,I,,,X,,2021_09_ND0050000_BT210198_INC,113047895,
2021,40334339,11702,9,2021,I,,,X,,2021_09_ND0050000_BT210199_INC,113047898,
2021,40334339,11702,9,2021,I,,,X,,2021_09_ND0050000_BT210201_INC,113047901,
2021,40334339,11702,9,2021,I,,,X,,2021_09_ND0050000_BT210204_INC,113047907,
2021,40334339,11702,9,2021,I,,,X,,2021_09_ND0050000_BT210205_INC,113047904,
2021,40334339,11702,9,2021,I,,,X,,2021_09_ND0050000_BT210209_INC,113047910,
2021,40334339,11702,9,2021,R,,,X,,2021_09_ND0050000_BT210210_INC,125512970,
2021,40334339,11702,9,2021,I,,,X,,2021_09_ND0050000_BT210211_INC,113047913,
2021,40334339,11702,9,2021,I,,,X,,2021_09_ND0050000_BT210212_INC,113047916,
2021,40334339,11702,9,2021,I,,,X,,2021_09_ND0050000_BT210214_INC,118916848,
2021,40334339,11702,9,2021,I,,,X,,2021_09_ND0050000_BT210215_INC,113047919,
2021,40354418,11702,10,2021,I,,,X,,2021_10_ND0050000_BT210217_INC,121558450,
2021,40354418,11702,10,2021,I,,,X,,2021_10_ND0050000_BT210220_INC,116929656,
2021,40354418,11702,10,2021,I,,,X,,2021_10_ND0050000_BT210223_INC,116929660,
