data_year,offense_id,incident_id,offense_code,attempt_complete_flag,location_id,num_premises_entered,method_entry_code
2021,165617002,137607031,11D,C,35,,
2021,165617003,137607032,280,C,25,,
2021,171734860,142942173,36B,C,43,,
2021,171734861,142942173,13B,C,43,,
2021,165617005,137607034,35A,C,35,,
2021,165617006,137607035,11A,C,35,,
2021,165617066,137607081,23H,C,28,,
2021,166646249,138503347,13B,C,35,,
2021,165617009,137607038,26C,C,15,,
2021,166646251,138503349,13A,C,35,,
2021,168238826,139889126,220,C,27,,F
2021,168238827,139889126,290,C,27,,
2021,165617015,137607042,35B,C,25,,
2021,165617016,137607042,35A,C,25,,
2021,165617017,137607043,290,C,28,,
2021,171734863,142942175,13B,C,23,,
2021,165617019,137607045,13B,C,13,,
2021,165617020,137607046,13C,C,25,,
2021,165617021,137607047,280,C,41,,
2021,165617022,137607048,26F,C,15,,
2021,165617023,137607049,26F,C,15,,
2021,170623413,141967369,23H,C,26,,
2021,170623414,141967369,280,C,26,,
2021,170623415,141967369,290,C,26,,
2021,165617025,137607051,370,C,15,,
2021,165617026,137607052,23H,C,35,,
2021,165617027,137607052,26B,C,35,,
2021,165617028,137607053,240,C,27,,
2021,165617029,137607054,13A,C,35,,
2021,165617030,137607055,35B,C,25,,
2021,165617031,137607055,280,C,25,,
2021,165617032,137607056,26A,C,15,,
2021,165617033,137607056,26F,C,15,,
2021,165617034,137607057,35B,C,25,,
2021,165617035,137607058,280,C,25,,
2021,165617036,137607059,210,A,15,,
2021,165617037,137607060,35A,C,28,,
2021,165617038,137607061,13B,C,35,,
2021,166646452,138503515,13B,C,35,,
2021,166646453,138503516,13B,C,8,,
2021,166646454,138503517,13B,C,35,,
2021,166646455,138503518,240,C,11,,
2021,166646456,138503519,13B,C,32,,
2021,166646457,138503519,13A,C,32,,
2021,166646458,138503520,26F,C,35,,
2021,166646459,138503521,23H,C,35,,
2021,168238842,139889138,220,C,35,,F
2021,166646461,138503523,35B,C,25,,
2021,166646462,138503523,35A,C,25,,
2021,166646463,138503524,23H,C,35,,
2021,166646464,138503525,13A,C,35,,
2021,166646465,138503526,26F,C,15,,
2021,166646466,138503527,35B,C,25,,
2021,166646467,138503527,35A,C,25,,
2021,166646468,138503527,280,C,25,,
2021,166646469,138503527,520,C,25,,
2021,166646470,138503528,13B,C,23,,
2021,166646472,138503530,23H,C,41,,
2021,166646473,138503530,120,A,41,,
2021,166646475,138503532,290,C,41,,
2021,166646476,138503533,23G,C,33,,
2021,166646477,138503533,290,C,33,,
2021,166646478,138503534,240,C,35,,
2021,166646481,138503536,13B,C,35,,
2021,166646482,138503537,13B,C,35,,
2021,166646483,138503538,26A,C,25,,
2021,166646484,138503538,280,C,25,,
2021,166646485,138503539,23H,C,27,,
2021,166646486,138503540,290,C,28,,
2021,173606034,144574771,23G,C,27,,
2021,166646489,138503543,23G,C,33,,
2021,166646490,138503544,35B,C,25,,
2021,166646491,138503544,35A,C,25,,
2021,166646492,138503545,35B,C,25,,
2021,166646493,138503545,35A,C,25,,
2021,166646494,138503546,35A,C,25,,
2021,166646495,138503546,35B,C,25,,
2021,166646496,138503547,13A,C,28,,
2021,166646588,138503629,13B,C,35,,
2021,166646589,138503630,13C,C,15,,
2021,168238955,139889234,13B,C,25,,
2021,168238956,139889235,290,C,13,,
2021,168238957,139889235,220,C,13,,F
2021,168238958,139889236,280,C,35,,
2021,168238960,139889238,26F,C,7,,
2021,168238961,139889238,23H,C,7,,
2021,174659653,145494522,35B,C,35,,
2021,174659654,145494522,40B,C,35,,
2021,174659655,145494522,120,C,98,,
2021,168238967,139889241,520,C,25,,
2021,168238968,139889242,35B,C,25,,
2021,168238969,139889242,35A,C,25,,
2021,168238972,139889244,290,C,35,,
2021,168238973,139889245,23G,C,44,,
2021,168238976,139889247,23H,C,41,,
2021,168238977,139889248,370,C,15,,
2021,168238979,139889250,220,C,34,1,F
2021,168238980,139889250,290,C,34,,
2021,168238981,139889251,26A,C,35,,
2021,168238983,139889253,35B,C,25,,
2021,168238984,139889253,35A,C,25,,
2021,168238986,139889255,220,C,35,,N
2021,168238987,139889256,13B,C,35,,
2021,168238989,139889258,35B,C,25,,
2021,168238990,139889258,35A,C,25,,
2021,168238991,139889259,220,C,35,,F
2021,168238992,139889259,290,C,35,,
2021,168238994,139889261,23H,C,27,,
2021,168238995,139889262,35A,C,35,,
2021,171734971,142942268,26E,C,15,,
2021,168239000,139889267,240,C,25,,
2021,168239001,139889268,13A,C,35,,
2021,169518892,141004560,26C,C,8,,
2021,169518893,141004560,250,C,8,,
2021,168239004,139889271,240,C,11,,
2021,168239006,139889273,23H,C,14,,
2021,168239007,139889274,240,C,35,,
2021,168239008,139889275,13B,C,35,,
2021,168239010,139889277,220,C,11,,N
2021,168239011,139889278,23H,C,41,,
2021,168239013,139889280,35B,C,25,,
2021,170623449,141967393,23H,C,13,,
2021,168239015,139889282,13B,C,35,,
2021,168239016,139889282,220,C,35,,F
2021,168239017,139889282,13C,C,35,,
2021,168239020,139889284,290,C,35,,
2021,168239021,139889285,35A,C,28,,
2021,168239024,139889287,23H,C,23,,
2021,168239025,139889287,13B,C,23,,
2021,168239026,139889288,240,C,8,,
2021,168239027,139889289,290,C,28,,
2021,173606086,144574813,240,C,35,,
2021,173606087,144574813,220,C,35,,N
2021,168239031,139889292,23G,C,98,,
2021,168239033,139889294,35A,C,25,,
2021,168239034,139889294,35B,C,25,,
2021,168239035,139889295,35B,C,25,,
2021,168239036,139889295,35A,C,25,,
2021,168239038,139889297,36B,C,35,,
2021,168239039,139889298,35B,C,25,,
2021,168239040,139889298,35A,C,25,,
2021,169519445,141005035,23H,C,20,,
2021,169519446,141005036,240,C,35,,
2021,169519447,141005037,290,C,35,,
2021,169519448,141005038,13B,C,28,,
2021,169519449,141005039,26F,C,15,,
2021,169519450,141005040,35B,C,25,,
2021,169519451,141005040,35A,C,25,,
2021,169519452,141005041,370,C,15,,
2021,169519453,141005042,290,C,98,,
2021,178291096,148675139,35A,C,28,,
2021,169519454,141005043,35A,C,28,,
2021,169519455,141005044,290,C,35,,
2021,169519456,141005045,23H,C,25,,
2021,169519457,141005046,13C,C,35,,
2021,169519458,141005047,23H,C,4,,
2021,169519459,141005048,13C,C,25,,
2021,169519460,141005049,13B,C,35,,
2021,169519461,141005050,35B,C,4,,
2021,169519462,141005050,35A,C,4,,
2021,169519463,141005051,23H,C,13,,
2021,169519464,141005052,35B,C,26,,
2021,169519465,141005052,35A,C,26,,
2021,169519466,141005053,13B,C,28,,
2021,169519467,141005054,220,C,34,1,F
2021,171735030,142942316,220,C,98,,N
2021,169519469,141005056,23H,C,41,,
2021,169519470,141005057,220,C,35,,F
2021,169519471,141005058,13B,C,4,,
2021,169519472,141005059,23H,C,35,,
2021,169519473,141005060,26F,C,4,,
2021,169519474,141005060,23H,C,4,,
2021,169519475,141005061,13B,C,9,,
2021,169519476,141005062,23H,C,35,,
2021,178291097,148675140,220,A,27,,F
2021,178291098,148675140,290,C,27,,
2021,169519477,141005063,220,C,35,,N
2021,169519478,141005064,240,C,35,,
2021,169519479,141005065,13A,C,4,,
2021,169519480,141005066,13B,C,9,,
2021,169519481,141005067,13B,C,4,,
2021,169519482,141005068,35B,C,25,,
2021,169519483,141005068,35A,C,25,,
2021,169519484,141005068,520,C,25,,
2021,169519485,141005069,23H,C,41,,
2021,169519486,141005070,13B,C,35,,
2021,169519487,141005071,26C,C,15,,
2021,169519488,141005072,13B,C,4,,
2021,169519489,141005073,26A,A,15,,
2021,169519490,141005074,35B,C,35,,
2021,169519491,141005074,35A,C,35,,
2021,169519492,141005075,520,C,25,,
2021,169519493,141005076,220,C,35,,N
2021,174659704,145494562,11D,C,35,,
2021,169519495,141005078,220,C,34,1,F
2021,169519496,141005079,35A,C,28,,
2021,169519497,141005080,35B,C,25,,
2021,169519498,141005080,35A,C,25,,
2021,170623502,141967432,26A,C,35,,
2021,169519500,141005082,13A,C,28,,
2021,169519501,141005083,35B,C,25,,
2021,169519502,141005083,35A,C,25,,
2021,169519503,141005084,23H,C,35,,
2021,169519504,141005085,13B,C,35,,
2021,169519505,141005086,23G,C,35,,
2021,171735031,142942317,26C,C,15,,
2021,169519507,141005088,35B,C,25,,
2021,174659706,145494564,11B,C,35,,
2021,170630140,141973844,13A,C,8,,
2021,170630141,141973845,35B,C,25,,
2021,170630142,141973845,35A,C,25,,
2021,170630143,141973846,13B,C,35,,
2021,170630144,141973847,13C,C,13,,
2021,170630145,141973848,240,A,35,,
2021,170630146,141973848,290,C,35,,
2021,170630147,141973849,23H,C,35,,
2021,170630148,141973850,35B,C,23,,
2021,170630149,141973850,35A,C,23,,
2021,170630150,141973851,26F,C,15,,
2021,170630151,141973852,13B,C,24,,
2021,170630194,141973887,13B,C,35,,
2021,170630152,141973853,290,C,35,,
2021,170630153,141973853,220,C,35,,N
2021,170630154,141973854,23F,C,23,,
2021,170630155,141973854,290,C,23,,
2021,170630157,141973856,35B,C,25,,
2021,170630158,141973856,35A,C,25,,
2021,170630159,141973857,26A,C,15,,
2021,170630160,141973858,13A,C,35,,
2021,170630161,141973859,23H,C,14,,
2021,170630162,141973860,290,C,20,,
2021,170630163,141973860,220,C,20,,N
2021,170630164,141973861,240,C,35,,
2021,170630165,141973861,23H,C,35,,
2021,170630166,141973862,13B,C,35,,
2021,170630167,141973863,35A,C,25,,
2021,170630168,141973864,35A,C,25,,
2021,170630169,141973865,23H,C,7,,
2021,170630170,141973866,26A,A,3,,
2021,170630171,141973867,290,C,35,,
2021,170630172,141973868,290,C,98,,
2021,170630173,141973869,26A,C,15,,
2021,171735403,142942621,13B,C,8,,
2021,171735407,142942623,23H,C,7,,
2021,171735408,142942624,290,C,35,,
2021,171735409,142942625,290,C,25,,
2021,171735411,142942627,290,C,35,,
2021,171735412,142942628,13B,C,11,,
2021,171735413,142942629,13B,C,28,,
2021,171735414,142942630,290,C,35,,
2021,171735498,142942701,23H,C,35,,
2021,171735499,142942702,240,C,25,,
2021,171735500,142942702,290,C,25,,
2021,171735502,142942704,26F,C,7,,
2021,171735504,142942706,35A,C,32,,
2021,171735506,142942708,13B,C,35,,
2021,171735507,142942709,23H,C,41,,
2021,171735509,142942711,23H,C,14,,
2021,171735511,142942713,26A,C,8,,
2021,174660098,145494861,370,C,15,,
2021,171735515,142942716,290,C,25,,
2021,171735516,142942717,35B,C,25,,
2021,171735518,142942719,35A,C,25,,
2021,171735520,142942721,35B,C,25,,
2021,171735522,142942723,220,C,35,,F
2021,171735523,142942723,290,C,35,,
2021,171735524,142942724,35B,C,25,,
2021,171735527,142942726,35B,C,25,,
2021,171735528,142942726,35A,C,25,,
2021,171735533,142942729,220,C,13,,F
2021,176665553,147251532,26F,C,98,,
2021,171735537,142942732,35B,C,25,,
2021,171735538,142942732,35A,C,25,,
2021,171735540,142942734,35B,C,25,,
2021,171735541,142942735,290,C,20,,
2021,171735542,142942736,26F,C,35,,
2021,171735544,142942738,13C,C,35,,
2021,173607248,144575717,26F,C,7,,
2021,173607249,144575717,26A,C,7,,
2021,173607250,144575718,26F,C,15,,
2021,173607251,144575719,23F,C,26,,
2021,173607252,144575720,13B,C,35,,
2021,173607253,144575721,35B,C,25,,
2021,173607254,144575721,35A,C,25,,
2021,176665567,147251544,23H,C,35,,
2021,173607256,144575723,23H,C,35,,
2021,173607257,144575724,26F,C,15,,
2021,173607258,144575725,220,C,35,,N
2021,173607259,144575726,370,C,15,,
2021,173607260,144575727,210,A,15,,
2021,173607261,144575728,35B,C,25,,
2021,173607262,144575728,35A,C,25,,
2021,173607263,144575729,26F,C,7,,
2021,173607264,144575729,26E,C,7,,
2021,173607265,144575730,13B,C,35,,
2021,173607266,144575731,23H,C,35,,
2021,173607267,144575732,220,C,35,,N
2021,173607268,144575733,23H,C,8,,
2021,173607269,144575734,220,C,35,,N
2021,173607270,144575735,13B,C,35,,
2021,173607272,144575737,23F,C,8,,
2021,173607273,144575738,290,C,27,,
2021,173607274,144575739,26A,C,25,,
2021,176665568,147251545,290,C,23,,
2021,173607276,144575741,13B,C,35,,
2021,173607277,144575742,26A,C,40,,
2021,173607278,144575743,13B,C,35,,
2021,173607279,144575744,35A,C,25,,
2021,173607280,144575745,23H,C,25,,
2021,173607281,144575746,220,C,20,,F
2021,173607282,144575747,13B,C,35,,
2021,173607283,144575748,290,C,28,,
2021,173607284,144575749,35B,C,25,,
2021,173607285,144575750,11D,C,35,,
2021,173607286,144575751,11A,C,35,,
2021,173607287,144575752,11D,C,35,,
2021,173607288,144575753,23H,C,35,,
2021,173607289,144575754,220,C,35,,F
2021,174700288,145530468,290,C,35,,
2021,174700289,145530469,23H,C,25,,
2021,174700290,145530470,23H,C,23,,
2021,174700291,145530471,11D,C,25,,
2021,174700292,145530472,23H,C,28,,
2021,174700293,145530473,11A,C,35,,
2021,174700294,145530474,23H,C,13,,
2021,174700295,145530475,23G,C,25,,
2021,174700296,145530476,35A,C,23,,
2021,178247902,148637663,26C,C,11,,
2021,178247903,148637663,26A,C,11,,
2021,178247904,148637663,220,C,11,,F
2021,178247905,148637663,290,C,11,,
2021,174700299,145530478,220,C,11,,F
2021,174700300,145530478,290,C,11,,
2021,174700302,145530480,23H,C,25,,
2021,174700303,145530481,35B,C,23,,
2021,174700304,145530482,35A,A,28,,
2021,174700305,145530483,23H,C,8,,
2021,174700306,145530484,23H,C,23,,
2021,174700307,145530485,35A,C,32,,
2021,174700308,145530486,290,C,25,,
2021,174700309,145530487,23G,C,27,,
2021,174700310,145530488,370,C,40,,
2021,174700311,145530489,26A,C,15,,
2021,174700312,145530490,220,C,35,,N
2021,174700313,145530491,35B,C,25,,
2021,174700314,145530492,13B,C,35,,
2021,174700315,145530493,23F,C,35,,
2021,178247906,148637664,23F,C,35,,
2021,174700317,145530495,35A,C,28,,
2021,174700318,145530496,35A,C,25,,
2021,174700319,145530497,220,C,27,,N
2021,174700320,145530497,290,C,27,,
2021,174700321,145530498,23G,A,25,,
2021,174700322,145530498,290,C,25,,
2021,174700323,145530499,26A,C,24,,
2021,178247908,148637666,220,C,11,,F
2021,174700326,145530502,13B,C,9,,
2021,179964430,150127105,23H,C,35,,
2021,174700328,145530504,220,C,11,,F
2021,174700329,145530505,26F,C,7,,
2021,174700330,145530506,23H,C,35,,
2021,174700331,145530507,35B,C,25,,
2021,174700332,145530507,35A,C,25,,
2021,176702494,147281756,290,C,35,,
2021,176702495,147281757,23G,C,11,,
2021,176702496,147281758,35B,C,27,,
2021,176702497,147281758,520,C,27,,
2021,176702498,147281758,220,A,27,,N
2021,176702499,147281759,23H,C,25,,
2021,176702500,147281760,240,C,35,,
2021,176702501,147281760,220,C,20,,N
2021,179964957,150127570,23H,C,35,,
2021,179964958,150127570,290,C,35,,
2021,179964960,150127572,23H,C,35,,
2021,179964961,150127572,290,C,35,,
2021,176702506,147281763,26F,C,7,,
2021,176702507,147281763,26A,C,7,,
2021,176702508,147281764,35A,C,25,,
2021,176702509,147281765,35B,C,25,,
2021,176702510,147281765,35A,C,25,,
2021,176702511,147281766,220,C,8,,F
2021,176702512,147281766,290,C,8,,
2021,176702513,147281767,23H,C,35,,
2021,176702514,147281767,290,C,35,,
2021,176702515,147281768,220,A,19,,F
2021,176702516,147281768,290,C,19,,
2021,176702517,147281769,270,C,35,,
2021,176702518,147281770,09C,C,35,,
2021,176702519,147281771,13B,C,28,,
2021,176702520,147281772,35A,C,32,,
2021,176702521,147281773,220,C,8,,F
2021,176702522,147281773,290,C,8,,
2021,179964963,150127574,220,C,35,,N
2021,176702524,147281775,35A,C,28,,
2021,176702525,147281776,26F,C,15,,
2021,176702526,147281777,290,C,28,,
2021,176702527,147281778,13B,C,35,,
2021,176702528,147281779,290,C,25,,
2021,179964965,150127576,220,C,8,,F
2021,179964966,150127576,290,C,8,,
2021,176702531,147281781,23H,C,13,,
2021,176702532,147281781,290,C,13,,
2021,176702533,147281782,26C,C,7,,
2021,176702534,147281782,26A,C,7,,
2021,176702536,147281784,23H,C,35,,
2021,176702537,147281785,290,C,35,,
2021,176702538,147281786,280,C,35,,
2021,176702539,147281787,23H,C,35,,
2021,176702540,147281788,13B,C,35,,
2021,176702541,147281789,26F,C,35,,
2021,178291105,148675145,370,C,35,,
2021,178291203,148675215,23H,C,28,,
2021,179965140,150127716,23H,C,35,,
2021,178291208,148675219,26A,C,7,,
2021,179989737,150147974,23H,C,8,,
2021,179989743,150147978,26F,C,17,,
2021,164464691,136598451,35A,C,35,,
2021,164464693,136598453,35A,C,33,,
2021,164464696,136598456,35A,C,33,,
2021,164464688,136598448,35A,C,26,,
2021,164464692,136598452,35A,C,33,,
2021,164464689,136598449,35A,C,35,,
2021,164464695,136598455,35A,C,33,,
2021,164464697,136598457,35A,C,33,,
2021,164464685,136598445,35B,C,26,,
2021,164464686,136598446,35A,C,33,,
2021,164464690,136598450,35A,C,35,,
2021,164464687,136598447,35B,C,35,,
2021,164380276,136524586,35A,C,33,,
2021,164380274,136524584,35A,C,35,,
2021,164380275,136524585,35A,C,33,,
2021,164380287,136524595,35A,C,33,,
2021,164380279,136524588,35A,C,35,,
2021,164380280,136524588,35B,C,35,,
2021,164380282,136524590,35A,C,35,,
2021,164380285,136524593,35B,C,35,,
2021,164380283,136524591,35B,C,35,,
2021,164380281,136524589,35A,C,35,,
2021,164380277,136524587,35A,C,35,,
2021,164380278,136524587,35B,C,35,,
2021,164380284,136524592,35A,C,33,,
2021,164380286,136524594,35B,C,35,,
2021,164404428,136545923,35A,C,33,,
2021,164404430,136545925,35A,C,35,,
2021,164404431,136545926,35A,C,33,,
2021,164404429,136545924,35A,C,35,,
2021,164404435,136545930,35A,C,33,,
2021,164404427,136545922,35A,C,35,,
2021,164404432,136545927,35A,C,33,,
2021,164404433,136545928,35A,C,33,,
2021,164404434,136545929,35A,C,33,,
2021,164464694,136598454,35B,C,35,,
2021,172403052,143524846,35A,C,35,,
2021,172403053,143524846,35B,C,35,,
2021,172403054,143524847,35A,C,23,,
2021,172403068,143524858,35A,C,35,,
2021,172403069,143524858,35B,C,35,,
2021,172403062,143524853,35A,C,35,,
2021,172403050,143524845,35A,C,35,,
2021,172403051,143524845,35B,C,35,,
2021,172403066,143524857,35A,C,35,,
2021,172403067,143524857,35B,C,35,,
2021,172403059,143524851,35A,C,35,,
2021,172403060,143524851,35B,C,35,,
2021,172403061,143524852,35A,C,14,,
2021,172403064,143524855,35A,C,35,,
2021,172403056,143524849,35A,C,35,,
2021,172403057,143524849,35B,C,35,,
2021,172403063,143524854,35A,C,37,,
2021,172403058,143524850,35A,C,35,,
2021,172403055,143524848,35A,C,14,,
2021,174148495,145051152,35A,C,37,,
2021,174148496,145051152,35B,C,37,,
2021,174148499,145051155,35A,C,26,,
2021,174148500,145051156,35A,C,35,,
2021,174148501,145051157,35A,C,35,,
2021,174148504,145051159,35A,C,35,,
2021,174148498,145051154,35A,C,25,,
2021,174148502,145051158,35A,C,35,,
2021,174148503,145051158,35B,C,35,,
2021,174148497,145051153,35A,C,35,,
2021,174482768,145343132,35A,C,35,,
2021,174482769,145343132,35B,C,35,,
2021,174482766,145343130,35A,C,17,,
2021,174482767,145343131,35A,C,25,,
2021,175949893,146616003,35A,C,35,,
2021,175949892,146616002,35A,C,35,,
2021,175949888,146616000,35A,C,25,,
2021,175949889,146616000,35B,C,25,,
2021,175949890,146616001,35A,C,35,,
2021,175949891,146616001,35B,C,35,,
2021,175949894,146616004,35A,C,35,,
2021,175949895,146616004,35B,C,35,,
2021,170391047,141763843,35B,C,35,,
2021,170391048,141763844,35B,C,35,,
2021,170391045,141763841,35A,C,35,,
2021,170391054,141763850,35A,C,35,,
2021,166652135,138508501,35A,C,37,,
2021,166652140,138508505,35A,C,43,,
2021,166652139,138508504,35B,C,35,,
2021,166652129,138508496,35A,C,35,,
2021,166652133,138508500,35A,C,35,,
2021,166652134,138508500,35B,C,35,,
2021,166652126,138508493,35A,C,35,,
2021,166652128,138508495,35A,C,35,,
2021,166652130,138508497,35A,C,35,,
2021,166652136,138508502,35A,C,33,,
2021,166652131,138508498,35A,C,35,,
2021,166652127,138508494,35A,C,35,,
2021,166652141,138508506,35A,C,35,,
2021,166652132,138508499,35A,C,25,,
2021,166652137,138508503,35A,C,35,,
2021,166652138,138508503,35B,C,35,,
2021,166652143,138508508,35A,C,33,,
2021,166652142,138508507,35A,C,35,,
2021,166652232,138508586,35A,C,35,,
2021,166652233,138508586,35B,C,35,,
2021,166652145,138508510,35A,C,26,,
2021,166652146,138508511,35A,C,35,,
2021,166652144,138508509,35A,C,35,,
2021,168239376,139889597,35A,C,35,,
2021,168239378,139889599,35A,C,35,,
2021,168239379,139889600,35B,C,35,,
2021,168239391,139889608,35A,C,35,,
2021,168239388,139889607,35A,C,26,,
2021,168239389,139889607,35B,C,26,,
2021,168239390,139889607,520,C,26,,
2021,168239375,139889596,35A,C,35,,
2021,168239380,139889601,35A,C,35,,
2021,168239381,139889602,35A,C,35,,
2021,168239387,139889606,35A,C,35,,
2021,168239382,139889603,35A,C,26,,
2021,168239383,139889604,35A,C,35,,
2021,168239384,139889604,520,C,35,,
2021,168239385,139889605,35B,C,35,,
2021,168239386,139889605,520,C,35,,
2021,170391046,141763842,35A,C,35,,
2021,170391051,141763847,35A,C,35,,
2021,170391049,141763845,35A,C,35,,
2021,170391050,141763846,35A,C,35,,
2021,170391053,141763849,35A,C,35,,
2021,170391052,141763848,35A,C,35,,
2021,170391044,141763840,35A,C,35,,
2021,170391065,141763861,35A,C,35,,
2021,170391059,141763855,35A,C,35,,
2021,170391062,141763858,35A,C,35,,
